ID;Notional;Counterparty
8554;8554000;B
8555;8555000;A
8556;8556000;B
8557;8557000;A
8558;8558000;B
8559;8559000;A
8560;8560000;B
8561;8561000;A
8562;8562000;B
8563;8563000;A
8564;8564000;B
8565;8565000;A
8566;8566000;B
8567;8567000;A
8568;8568000;B
8569;8569000;A
8570;8570000;B
8571;8571000;A
8572;8572000;B
8573;8573000;A
8574;8574000;B
8575;8575000;A
8576;8576000;B
8577;8577000;A
8578;8578000;B
8579;8579000;A
8580;8580000;B
8581;8581000;A
8582;8582000;B
8583;8583000;A
8584;8584000;B
8585;8585000;A
8586;8586000;B
8587;8587000;A
8588;8588000;B
8589;8589000;A
8590;8590000;B
8591;8591000;A
8592;8592000;B
8593;8593000;A
8594;8594000;B
8595;8595000;A
8596;8596000;B
8597;8597000;A
8598;8598000;B
8599;8599000;A
8600;8600000;B
8601;8601000;A
8602;8602000;B
8603;8603000;A
8604;8604000;B
8605;8605000;A
8606;8606000;B
8607;8607000;A
8608;8608000;B
8609;8609000;A
8610;8610000;B
8611;8611000;A
8612;8612000;B
8613;8613000;A
8614;8614000;B
8615;8615000;A
8616;8616000;B
8617;8617000;A
8618;8618000;B
8619;8619000;A
8620;8620000;B
8621;8621000;A
8622;8622000;B
8623;8623000;A
8624;8624000;B
8625;8625000;A
8626;8626000;B
8627;8627000;A
8628;8628000;B
8629;8629000;A
8630;8630000;B
8631;8631000;A
8632;8632000;B
8633;8633000;A
8634;8634000;B
8635;8635000;A
8636;8636000;B
8637;8637000;A
8638;8638000;B
8639;8639000;A
8640;8640000;B
8641;8641000;A
8642;8642000;B
8643;8643000;A
8644;8644000;B
8645;8645000;A
8646;8646000;B
8647;8647000;A
8648;8648000;B
8649;8649000;A
8650;8650000;B
8651;8651000;A
8652;8652000;B
8653;8653000;A
8654;8654000;B
8655;8655000;A
8656;8656000;B
8657;8657000;A
8658;8658000;B
8659;8659000;A
8660;8660000;B
8661;8661000;A
8662;8662000;B
8663;8663000;A
8664;8664000;B
8665;8665000;A
8666;8666000;B
8667;8667000;A
8668;8668000;B
8669;8669000;A
8670;8670000;B
8671;8671000;A
8672;8672000;B
8673;8673000;A
8674;8674000;B
8675;8675000;A
8676;8676000;B
8677;8677000;A
8678;8678000;B
8679;8679000;A
8680;8680000;B
8681;8681000;A
8682;8682000;B
8683;8683000;A
8684;8684000;B
8685;8685000;A
8686;8686000;B
8687;8687000;A
8688;8688000;B
8689;8689000;A
8690;8690000;B
8691;8691000;A
8692;8692000;B
8693;8693000;A
8694;8694000;B
8695;8695000;A
8696;8696000;B
8697;8697000;A
8698;8698000;B
8699;8699000;A
8700;8700000;B
8701;8701000;A
8702;8702000;B
8703;8703000;A
8704;8704000;B
8705;8705000;A
8706;8706000;B
8707;8707000;A
8708;8708000;B
8709;8709000;A
8710;8710000;B
8711;8711000;A
8712;8712000;B
8713;8713000;A
8714;8714000;B
8715;8715000;A
8716;8716000;B
8717;8717000;A
8718;8718000;B
8719;8719000;A
8720;8720000;B
8721;8721000;A
8722;8722000;B
8723;8723000;A
8724;8724000;B
8725;8725000;A
8726;8726000;B
8727;8727000;A
8728;8728000;B
8729;8729000;A
8730;8730000;B
8731;8731000;A
8732;8732000;B
8733;8733000;A
8734;8734000;B
8735;8735000;A
8736;8736000;B
8737;8737000;A
8738;8738000;B
8739;8739000;A
8740;8740000;B
8741;8741000;A
8742;8742000;B
8743;8743000;A
8744;8744000;B
8745;8745000;A
8746;8746000;B
8747;8747000;A
8748;8748000;B
8749;8749000;A
8750;8750000;B
8751;8751000;A
8752;8752000;B
8753;8753000;A
8754;8754000;B
8755;8755000;A
8756;8756000;B
8757;8757000;A
8758;8758000;B
8759;8759000;A
8760;8760000;B
8761;8761000;A
8762;8762000;B
8763;8763000;A
8764;8764000;B
8765;8765000;A
8766;8766000;B
8767;8767000;A
8768;8768000;B
8769;8769000;A
8770;8770000;B
8771;8771000;A
8772;8772000;B
8773;8773000;A
8774;8774000;B
8775;8775000;A
8776;8776000;B
8777;8777000;A
8778;8778000;B
8779;8779000;A
8780;8780000;B
8781;8781000;A
8782;8782000;B
8783;8783000;A
8784;8784000;B
8785;8785000;A
8786;8786000;B
8787;8787000;A
8788;8788000;B
8789;8789000;A
8790;8790000;B
8791;8791000;A
8792;8792000;B
8793;8793000;A
8794;8794000;B
8795;8795000;A
8796;8796000;B
8797;8797000;A
8798;8798000;B
8799;8799000;A
8800;8800000;B
8801;8801000;A
8802;8802000;B
8803;8803000;A
8804;8804000;B
8805;8805000;A
8806;8806000;B
8807;8807000;A
8808;8808000;B
8809;8809000;A
8810;8810000;B
8811;8811000;A
8812;8812000;B
8813;8813000;A
8814;8814000;B
8815;8815000;A
8816;8816000;B
8817;8817000;A
8818;8818000;B
8819;8819000;A
8820;8820000;B
8821;8821000;A
8822;8822000;B
8823;8823000;A
8824;8824000;B
8825;8825000;A
8826;8826000;B
8827;8827000;A
8828;8828000;B
8829;8829000;A
8830;8830000;B
8831;8831000;A
8832;8832000;B
8833;8833000;A
8834;8834000;B
8835;8835000;A
8836;8836000;B
8837;8837000;A
8838;8838000;B
8839;8839000;A
8840;8840000;B
8841;8841000;A
8842;8842000;B
8843;8843000;A
8844;8844000;B
8845;8845000;A
8846;8846000;B
8847;8847000;A
8848;8848000;B
8849;8849000;A
8850;8850000;B
8851;8851000;A
8852;8852000;B
8853;8853000;A
8854;8854000;B
8855;8855000;A
8856;8856000;B
8857;8857000;A
8858;8858000;B
8859;8859000;A
8860;8860000;B
8861;8861000;A
8862;8862000;B
8863;8863000;A
8864;8864000;B
8865;8865000;A
8866;8866000;B
8867;8867000;A
8868;8868000;B
8869;8869000;A
8870;8870000;B
8871;8871000;A
8872;8872000;B
8873;8873000;A
8874;8874000;B
8875;8875000;A
8876;8876000;B
8877;8877000;A
8878;8878000;B
8879;8879000;A
8880;8880000;B
8881;8881000;A
8882;8882000;B
8883;8883000;A
8884;8884000;B
8885;8885000;A
8886;8886000;B
8887;8887000;A
8888;8888000;B
8889;8889000;A
8890;8890000;B
8891;8891000;A
8892;8892000;B
8893;8893000;A
8894;8894000;B
8895;8895000;A
8896;8896000;B
8897;8897000;A
8898;8898000;B
8899;8899000;A
8900;8900000;B
8901;8901000;A
8902;8902000;B
8903;8903000;A
8904;8904000;B
8905;8905000;A
8906;8906000;B
8907;8907000;A
8908;8908000;B
8909;8909000;A
8910;8910000;B
8911;8911000;A
8912;8912000;B
8913;8913000;A
8914;8914000;B
8915;8915000;A
8916;8916000;B
8917;8917000;A
8918;8918000;B
8919;8919000;A
8920;8920000;B
8921;8921000;A
8922;8922000;B
8923;8923000;A
8924;8924000;B
8925;8925000;A
8926;8926000;B
8927;8927000;A
8928;8928000;B
8929;8929000;A
8930;8930000;B
8931;8931000;A
8932;8932000;B
8933;8933000;A
8934;8934000;B
8935;8935000;A
8936;8936000;B
8937;8937000;A
8938;8938000;B
8939;8939000;A
8940;8940000;B
8941;8941000;A
8942;8942000;B
8943;8943000;A
8944;8944000;B
8945;8945000;A
8946;8946000;B
8947;8947000;A
8948;8948000;B
8949;8949000;A
8950;8950000;B
8951;8951000;A
8952;8952000;B
8953;8953000;A
8954;8954000;B
8955;8955000;A
8956;8956000;B
8957;8957000;A
8958;8958000;B
8959;8959000;A
8960;8960000;B
8961;8961000;A
8962;8962000;B
8963;8963000;A
8964;8964000;B
8965;8965000;A
8966;8966000;B
8967;8967000;A
8968;8968000;B
8969;8969000;A
8970;8970000;B
8971;8971000;A
8972;8972000;B
8973;8973000;A
8974;8974000;B
8975;8975000;A
8976;8976000;B
8977;8977000;A
8978;8978000;B
8979;8979000;A
8980;8980000;B
8981;8981000;A
8982;8982000;B
8983;8983000;A
8984;8984000;B
8985;8985000;A
8986;8986000;B
8987;8987000;A
8988;8988000;B
8989;8989000;A
8990;8990000;B
8991;8991000;A
8992;8992000;B
8993;8993000;A
8994;8994000;B
8995;8995000;A
8996;8996000;B
8997;8997000;A
8998;8998000;B
8999;8999000;A
9000;9000000;B
9001;9001000;A
9002;9002000;B
9003;9003000;A
9004;9004000;B
9005;9005000;A
9006;9006000;B
9007;9007000;A
9008;9008000;B
9009;9009000;A
9010;9010000;B
9011;9011000;A
9012;9012000;B
9013;9013000;A
9014;9014000;B
9015;9015000;A
9016;9016000;B
9017;9017000;A
9018;9018000;B
9019;9019000;A
9020;9020000;B
9021;9021000;A
9022;9022000;B
9023;9023000;A
9024;9024000;B
9025;9025000;A
9026;9026000;B
9027;9027000;A
9028;9028000;B
9029;9029000;A
9030;9030000;B
9031;9031000;A
9032;9032000;B
9033;9033000;A
9034;9034000;B
9035;9035000;A
9036;9036000;B
9037;9037000;A
9038;9038000;B
9039;9039000;A
9040;9040000;B
9041;9041000;A
9042;9042000;B
9043;9043000;A
9044;9044000;B
9045;9045000;A
9046;9046000;B
9047;9047000;A
9048;9048000;B
9049;9049000;A
9050;9050000;B
9051;9051000;A
9052;9052000;B
9053;9053000;A
9054;9054000;B
9055;9055000;A
9056;9056000;B
9057;9057000;A
9058;9058000;B
9059;9059000;A
9060;9060000;B
9061;9061000;A
9062;9062000;B
9063;9063000;A
9064;9064000;B
9065;9065000;A
9066;9066000;B
9067;9067000;A
9068;9068000;B
9069;9069000;A
9070;9070000;B
9071;9071000;A
9072;9072000;B
9073;9073000;A
9074;9074000;B
9075;9075000;A
9076;9076000;B
9077;9077000;A
9078;9078000;B
9079;9079000;A
9080;9080000;B
9081;9081000;A
9082;9082000;B
9083;9083000;A
9084;9084000;B
9085;9085000;A
9086;9086000;B
9087;9087000;A
9088;9088000;B
9089;9089000;A
9090;9090000;B
9091;9091000;A
9092;9092000;B
9093;9093000;A
9094;9094000;B
9095;9095000;A
9096;9096000;B
9097;9097000;A
9098;9098000;B
9099;9099000;A
9100;9100000;B
9101;9101000;A
9102;9102000;B
9103;9103000;A
9104;9104000;B
9105;9105000;A
9106;9106000;B
9107;9107000;A
9108;9108000;B
9109;9109000;A
9110;9110000;B
9111;9111000;A
9112;9112000;B
9113;9113000;A
9114;9114000;B
9115;9115000;A
9116;9116000;B
9117;9117000;A
9118;9118000;B
9119;9119000;A
9120;9120000;B
9121;9121000;A
9122;9122000;B
9123;9123000;A
9124;9124000;B
9125;9125000;A
9126;9126000;B
9127;9127000;A
9128;9128000;B
9129;9129000;A
9130;9130000;B
9131;9131000;A
9132;9132000;B
9133;9133000;A
9134;9134000;B
9135;9135000;A
9136;9136000;B
9137;9137000;A
9138;9138000;B
9139;9139000;A
9140;9140000;B
9141;9141000;A
9142;9142000;B
9143;9143000;A
9144;9144000;B
9145;9145000;A
9146;9146000;B
9147;9147000;A
9148;9148000;B
9149;9149000;A
9150;9150000;B
9151;9151000;A
9152;9152000;B
9153;9153000;A
9154;9154000;B
9155;9155000;A
9156;9156000;B
9157;9157000;A
9158;9158000;B
9159;9159000;A
9160;9160000;B
9161;9161000;A
9162;9162000;B
9163;9163000;A
9164;9164000;B
9165;9165000;A
9166;9166000;B
9167;9167000;A
9168;9168000;B
9169;9169000;A
9170;9170000;B
9171;9171000;A
9172;9172000;B
9173;9173000;A
9174;9174000;B
9175;9175000;A
9176;9176000;B
9177;9177000;A
9178;9178000;B
9179;9179000;A
9180;9180000;B
9181;9181000;A
9182;9182000;B
9183;9183000;A
9184;9184000;B
9185;9185000;A
9186;9186000;B
9187;9187000;A
9188;9188000;B
9189;9189000;A
9190;9190000;B
9191;9191000;A
9192;9192000;B
9193;9193000;A
9194;9194000;B
9195;9195000;A
9196;9196000;B
9197;9197000;A
9198;9198000;B
9199;9199000;A
9200;9200000;B
9201;9201000;A
9202;9202000;B
9203;9203000;A
9204;9204000;B
9205;9205000;A
9206;9206000;B
9207;9207000;A
9208;9208000;B
9209;9209000;A
9210;9210000;B
9211;9211000;A
9212;9212000;B
9213;9213000;A
9214;9214000;B
9215;9215000;A
9216;9216000;B
9217;9217000;A
9218;9218000;B
9219;9219000;A
9220;9220000;B
9221;9221000;A
9222;9222000;B
9223;9223000;A
9224;9224000;B
9225;9225000;A
9226;9226000;B
9227;9227000;A
9228;9228000;B
9229;9229000;A
9230;9230000;B
9231;9231000;A
9232;9232000;B
9233;9233000;A
9234;9234000;B
9235;9235000;A
9236;9236000;B
9237;9237000;A
9238;9238000;B
9239;9239000;A
9240;9240000;B
9241;9241000;A
9242;9242000;B
9243;9243000;A
9244;9244000;B
9245;9245000;A
9246;9246000;B
9247;9247000;A
9248;9248000;B
9249;9249000;A
9250;9250000;B
9251;9251000;A
9252;9252000;B
9253;9253000;A
9254;9254000;B
9255;9255000;A
9256;9256000;B
9257;9257000;A
9258;9258000;B
9259;9259000;A
9260;9260000;B
9261;9261000;A
9262;9262000;B
9263;9263000;A
9264;9264000;B
9265;9265000;A
9266;9266000;B
9267;9267000;A
9268;9268000;B
9269;9269000;A
9270;9270000;B
9271;9271000;A
9272;9272000;B
9273;9273000;A
9274;9274000;B
9275;9275000;A
9276;9276000;B
9277;9277000;A
9278;9278000;B
9279;9279000;A
9280;9280000;B
9281;9281000;A
9282;9282000;B
9283;9283000;A
9284;9284000;B
9285;9285000;A
9286;9286000;B
9287;9287000;A
9288;9288000;B
9289;9289000;A
9290;9290000;B
9291;9291000;A
9292;9292000;B
9293;9293000;A
9294;9294000;B
9295;9295000;A
9296;9296000;B
9297;9297000;A
9298;9298000;B
9299;9299000;A
9300;9300000;B
9301;9301000;A
9302;9302000;B
9303;9303000;A
9304;9304000;B
9305;9305000;A
9306;9306000;B
9307;9307000;A
9308;9308000;B
9309;9309000;A
9310;9310000;B
9311;9311000;A
9312;9312000;B
9313;9313000;A
9314;9314000;B
9315;9315000;A
9316;9316000;B
9317;9317000;A
9318;9318000;B
9319;9319000;A
9320;9320000;B
9321;9321000;A
9322;9322000;B
9323;9323000;A
9324;9324000;B
9325;9325000;A
9326;9326000;B
9327;9327000;A
9328;9328000;B
9329;9329000;A
9330;9330000;B
9331;9331000;A
9332;9332000;B
9333;9333000;A
9334;9334000;B
9335;9335000;A
9336;9336000;B
9337;9337000;A
9338;9338000;B
9339;9339000;A
9340;9340000;B
9341;9341000;A
9342;9342000;B
9343;9343000;A
9344;9344000;B
9345;9345000;A
9346;9346000;B
9347;9347000;A
9348;9348000;B
9349;9349000;A
9350;9350000;B
9351;9351000;A
9352;9352000;B
9353;9353000;A
9354;9354000;B
9355;9355000;A
9356;9356000;B
9357;9357000;A
9358;9358000;B
9359;9359000;A
9360;9360000;B
9361;9361000;A
9362;9362000;B
9363;9363000;A
9364;9364000;B
9365;9365000;A
9366;9366000;B
9367;9367000;A
9368;9368000;B
9369;9369000;A
9370;9370000;B
9371;9371000;A
9372;9372000;B
9373;9373000;A
9374;9374000;B
9375;9375000;A
9376;9376000;B
9377;9377000;A
9378;9378000;B
9379;9379000;A
9380;9380000;B
9381;9381000;A
9382;9382000;B
9383;9383000;A
9384;9384000;B
9385;9385000;A
9386;9386000;B
9387;9387000;A
9388;9388000;B
9389;9389000;A
9390;9390000;B
9391;9391000;A
9392;9392000;B
9393;9393000;A
9394;9394000;B
9395;9395000;A
9396;9396000;B
9397;9397000;A
9398;9398000;B
9399;9399000;A
9400;9400000;B
9401;9401000;A
9402;9402000;B
9403;9403000;A
9404;9404000;B
9405;9405000;A
9406;9406000;B
9407;9407000;A
9408;9408000;B
9409;9409000;A
9410;9410000;B
9411;9411000;A
9412;9412000;B
9413;9413000;A
9414;9414000;B
9415;9415000;A
9416;9416000;B
9417;9417000;A
9418;9418000;B
9419;9419000;A
9420;9420000;B
9421;9421000;A
9422;9422000;B
9423;9423000;A
9424;9424000;B
9425;9425000;A
9426;9426000;B
9427;9427000;A
9428;9428000;B
9429;9429000;A
9430;9430000;B
9431;9431000;A
9432;9432000;B
9433;9433000;A
9434;9434000;B
9435;9435000;A
9436;9436000;B
9437;9437000;A
9438;9438000;B
9439;9439000;A
9440;9440000;B
9441;9441000;A
9442;9442000;B
9443;9443000;A
9444;9444000;B
9445;9445000;A
9446;9446000;B
9447;9447000;A
9448;9448000;B
9449;9449000;A
9450;9450000;B
9451;9451000;A
9452;9452000;B
9453;9453000;A
9454;9454000;B
9455;9455000;A
9456;9456000;B
9457;9457000;A
9458;9458000;B
9459;9459000;A
9460;9460000;B
9461;9461000;A
9462;9462000;B
9463;9463000;A
9464;9464000;B
9465;9465000;A
9466;9466000;B
9467;9467000;A
9468;9468000;B
9469;9469000;A
9470;9470000;B
9471;9471000;A
9472;9472000;B
9473;9473000;A
9474;9474000;B
9475;9475000;A
9476;9476000;B
9477;9477000;A
9478;9478000;B
9479;9479000;A
9480;9480000;B
9481;9481000;A
9482;9482000;B
9483;9483000;A
9484;9484000;B
9485;9485000;A
9486;9486000;B
9487;9487000;A
9488;9488000;B
9489;9489000;A
9490;9490000;B
9491;9491000;A
9492;9492000;B
9493;9493000;A
9494;9494000;B
9495;9495000;A
9496;9496000;B
9497;9497000;A
9498;9498000;B
9499;9499000;A
9500;9500000;B
9501;9501000;A
9502;9502000;B
9503;9503000;A
9504;9504000;B
9505;9505000;A
9506;9506000;B
9507;9507000;A
9508;9508000;B
9509;9509000;A
9510;9510000;B
9511;9511000;A
9512;9512000;B
9513;9513000;A
9514;9514000;B
9515;9515000;A
9516;9516000;B
9517;9517000;A
9518;9518000;B
9519;9519000;A
9520;9520000;B
9521;9521000;A
9522;9522000;B
9523;9523000;A
9524;9524000;B
9525;9525000;A
9526;9526000;B
9527;9527000;A
9528;9528000;B
9529;9529000;A
9530;9530000;B
9531;9531000;A
9532;9532000;B
9533;9533000;A
9534;9534000;B
9535;9535000;A
9536;9536000;B
9537;9537000;A
9538;9538000;B
9539;9539000;A
9540;9540000;B
9541;9541000;A
9542;9542000;B
9543;9543000;A
9544;9544000;B
9545;9545000;A
9546;9546000;B
9547;9547000;A
9548;9548000;B
9549;9549000;A
9550;9550000;B
9551;9551000;A
9552;9552000;B
9553;9553000;A
9554;9554000;B
9555;9555000;A
9556;9556000;B
9557;9557000;A
9558;9558000;B
9559;9559000;A
9560;9560000;B
9561;9561000;A
9562;9562000;B
9563;9563000;A
9564;9564000;B
9565;9565000;A
9566;9566000;B
9567;9567000;A
9568;9568000;B
9569;9569000;A
9570;9570000;B
9571;9571000;A
9572;9572000;B
9573;9573000;A
9574;9574000;B
9575;9575000;A
9576;9576000;B
9577;9577000;A
9578;9578000;B
9579;9579000;A
9580;9580000;B
9581;9581000;A
9582;9582000;B
9583;9583000;A
9584;9584000;B
9585;9585000;A
9586;9586000;B
9587;9587000;A
9588;9588000;B
9589;9589000;A
9590;9590000;B
9591;9591000;A
9592;9592000;B
9593;9593000;A
9594;9594000;B
9595;9595000;A
9596;9596000;B
9597;9597000;A
9598;9598000;B
9599;9599000;A
9600;9600000;B
9601;9601000;A
9602;9602000;B
9603;9603000;A
9604;9604000;B
9605;9605000;A
9606;9606000;B
9607;9607000;A
9608;9608000;B
9609;9609000;A
9610;9610000;B
9611;9611000;A
9612;9612000;B
9613;9613000;A
9614;9614000;B
9615;9615000;A
9616;9616000;B
9617;9617000;A
9618;9618000;B
9619;9619000;A
9620;9620000;B
9621;9621000;A
9622;9622000;B
9623;9623000;A
9624;9624000;B
9625;9625000;A
9626;9626000;B
9627;9627000;A
9628;9628000;B
9629;9629000;A
9630;9630000;B
9631;9631000;A
9632;9632000;B
9633;9633000;A
9634;9634000;B
9635;9635000;A
9636;9636000;B
9637;9637000;A
9638;9638000;B
9639;9639000;A
9640;9640000;B
9641;9641000;A
9642;9642000;B
9643;9643000;A
9644;9644000;B
9645;9645000;A
9646;9646000;B
9647;9647000;A
9648;9648000;B
9649;9649000;A
9650;9650000;B
9651;9651000;A
9652;9652000;B
9653;9653000;A
9654;9654000;B
9655;9655000;A
9656;9656000;B
9657;9657000;A
9658;9658000;B
9659;9659000;A
9660;9660000;B
9661;9661000;A
9662;9662000;B
9663;9663000;A
9664;9664000;B
9665;9665000;A
9666;9666000;B
9667;9667000;A
9668;9668000;B
9669;9669000;A
9670;9670000;B
9671;9671000;A
9672;9672000;B
9673;9673000;A
9674;9674000;B
9675;9675000;A
9676;9676000;B
9677;9677000;A
9678;9678000;B
9679;9679000;A
9680;9680000;B
9681;9681000;A
9682;9682000;B
9683;9683000;A
9684;9684000;B
9685;9685000;A
9686;9686000;B
9687;9687000;A
9688;9688000;B
9689;9689000;A
9690;9690000;B
9691;9691000;A
9692;9692000;B
9693;9693000;A
9694;9694000;B
9695;9695000;A
9696;9696000;B
9697;9697000;A
9698;9698000;B
9699;9699000;A
9700;9700000;B
9701;9701000;A
9702;9702000;B
9703;9703000;A
9704;9704000;B
9705;9705000;A
9706;9706000;B
9707;9707000;A
9708;9708000;B
9709;9709000;A
9710;9710000;B
9711;9711000;A
9712;9712000;B
9713;9713000;A
9714;9714000;B
9715;9715000;A
9716;9716000;B
9717;9717000;A
9718;9718000;B
9719;9719000;A
9720;9720000;B
9721;9721000;A
9722;9722000;B
9723;9723000;A
9724;9724000;B
9725;9725000;A
9726;9726000;B
9727;9727000;A
9728;9728000;B
9729;9729000;A
9730;9730000;B
9731;9731000;A
9732;9732000;B
9733;9733000;A
9734;9734000;B
9735;9735000;A
9736;9736000;B
9737;9737000;A
9738;9738000;B
9739;9739000;A
9740;9740000;B
9741;9741000;A
9742;9742000;B
9743;9743000;A
9744;9744000;B
9745;9745000;A
9746;9746000;B
9747;9747000;A
9748;9748000;B
9749;9749000;A
9750;9750000;B
9751;9751000;A
9752;9752000;B
9753;9753000;A
9754;9754000;B
9755;9755000;A
9756;9756000;B
9757;9757000;A
9758;9758000;B
9759;9759000;A
9760;9760000;B
9761;9761000;A
9762;9762000;B
9763;9763000;A
9764;9764000;B
9765;9765000;A
9766;9766000;B
9767;9767000;A
9768;9768000;B
9769;9769000;A
9770;9770000;B
9771;9771000;A
9772;9772000;B
9773;9773000;A
9774;9774000;B
9775;9775000;A
9776;9776000;B
9777;9777000;A
9778;9778000;B
9779;9779000;A
9780;9780000;B
9781;9781000;A
9782;9782000;B
9783;9783000;A
9784;9784000;B
9785;9785000;A
9786;9786000;B
9787;9787000;A
9788;9788000;B
9789;9789000;A
9790;9790000;B
9791;9791000;A
9792;9792000;B
9793;9793000;A
9794;9794000;B
9795;9795000;A
9796;9796000;B
9797;9797000;A
9798;9798000;B
9799;9799000;A
9800;9800000;B
9801;9801000;A
9802;9802000;B
9803;9803000;A
9804;9804000;B
9805;9805000;A
9806;9806000;B
9807;9807000;A
9808;9808000;B
9809;9809000;A
9810;9810000;B
9811;9811000;A
9812;9812000;B
9813;9813000;A
9814;9814000;B
9815;9815000;A
9816;9816000;B
9817;9817000;A
9818;9818000;B
9819;9819000;A
9820;9820000;B
9821;9821000;A
9822;9822000;B
9823;9823000;A
9824;9824000;B
9825;9825000;A
9826;9826000;B
9827;9827000;A
9828;9828000;B
9829;9829000;A
9830;9830000;B
9831;9831000;A
9832;9832000;B
9833;9833000;A
9834;9834000;B
9835;9835000;A
9836;9836000;B
9837;9837000;A
9838;9838000;B
9839;9839000;A
9840;9840000;B
9841;9841000;A
9842;9842000;B
9843;9843000;A
9844;9844000;B
9845;9845000;A
9846;9846000;B
9847;9847000;A
9848;9848000;B
9849;9849000;A
9850;9850000;B
9851;9851000;A
9852;9852000;B
9853;9853000;A
9854;9854000;B
9855;9855000;A
9856;9856000;B
9857;9857000;A
9858;9858000;B
9859;9859000;A
9860;9860000;B
9861;9861000;A
9862;9862000;B
9863;9863000;A
9864;9864000;B
9865;9865000;A
9866;9866000;B
9867;9867000;A
9868;9868000;B
9869;9869000;A
9870;9870000;B
9871;9871000;A
9872;9872000;B
9873;9873000;A
9874;9874000;B
9875;9875000;A
9876;9876000;B
9877;9877000;A
9878;9878000;B
9879;9879000;A
9880;9880000;B
9881;9881000;A
9882;9882000;B
9883;9883000;A
9884;9884000;B
9885;9885000;A
9886;9886000;B
9887;9887000;A
9888;9888000;B
9889;9889000;A
9890;9890000;B
9891;9891000;A
9892;9892000;B
9893;9893000;A
9894;9894000;B
9895;9895000;A
9896;9896000;B
9897;9897000;A
9898;9898000;B
9899;9899000;A
9900;9900000;B
9901;9901000;A
9902;9902000;B
9903;9903000;A
9904;9904000;B
9905;9905000;A
9906;9906000;B
9907;9907000;A
9908;9908000;B
9909;9909000;A
9910;9910000;B
9911;9911000;A
9912;9912000;B
9913;9913000;A
9914;9914000;B
9915;9915000;A
9916;9916000;B
9917;9917000;A
9918;9918000;B
9919;9919000;A
9920;9920000;B
9921;9921000;A
9922;9922000;B
9923;9923000;A
9924;9924000;B
9925;9925000;A
9926;9926000;B
9927;9927000;A
9928;9928000;B
9929;9929000;A
9930;9930000;B
9931;9931000;A
9932;9932000;B
9933;9933000;A
9934;9934000;B
9935;9935000;A
9936;9936000;B
9937;9937000;A
9938;9938000;B
9939;9939000;A
9940;9940000;B
9941;9941000;A
9942;9942000;B
9943;9943000;A
9944;9944000;B
9945;9945000;A
9946;9946000;B
9947;9947000;A
9948;9948000;B
9949;9949000;A
9950;9950000;B
9951;9951000;A
9952;9952000;B
9953;9953000;A
9954;9954000;B
9955;9955000;A
9956;9956000;B
9957;9957000;A
9958;9958000;B
9959;9959000;A
9960;9960000;B
9961;9961000;A
9962;9962000;B
9963;9963000;A
9964;9964000;B
9965;9965000;A
9966;9966000;B
9967;9967000;A
9968;9968000;B
9969;9969000;A
9970;9970000;B
9971;9971000;A
9972;9972000;B
9973;9973000;A
9974;9974000;B
9975;9975000;A
9976;9976000;B
9977;9977000;A
9978;9978000;B
9979;9979000;A
9980;9980000;B
9981;9981000;A
9982;9982000;B
9983;9983000;A
9984;9984000;B
9985;9985000;A
9986;9986000;B
9987;9987000;A
9988;9988000;B
9989;9989000;A
9990;9990000;B
9991;9991000;A
9992;9992000;B
9993;9993000;A
9994;9994000;B
9995;9995000;A
9996;9996000;B
9997;9997000;A
9998;9998000;B
9999;9999000;A
